id,label
270,20
271,4
272,3
273,4
274,0
275,9
276,4
277,7
278,7
279,5
280,4
281,10
282,10
283,0
284,10
285,7
286,4
287,16
288,5
289,11
290,17
291,10
292,15
293,7
294,5
295,5
296,10
297,16
298,5
299,5
300,16
301,13
302,15
303,16
304,7
305,20
306,17
307,13
308,3
309,13
310,15
311,0
312,16
313,5
314,16
315,13
316,5
317,1
318,22
319,1
320,7
321,5
322,17
323,2
324,17
325,2
326,13
327,4
328,10
329,16
330,10
331,1
332,0
333,15
334,2
335,11
336,17
337,3
338,4
339,7
340,0
341,5
342,3
343,0
344,21
345,10
346,13
347,15
348,15
349,15
350,15
351,21
352,4
353,13
354,15
355,16
356,11
357,17
358,15
359,0
360,7
361,2
362,13
363,10
364,10
365,17
366,15
367,1
368,2
369,0
370,0
371,13
372,3
373,22
374,13
375,11
376,4
377,0
378,3
379,15
380,17
381,4
382,17
383,1
384,13
385,4
386,3
387,0
388,13
389,13
390,4
391,3
392,0
393,2
394,16
395,17
396,17
397,8
398,1
399,17
400,2
401,9
402,3
403,0
404,7
405,15
406,4
407,16
408,1
409,4
410,8
411,3
412,5
413,3
414,0
415,17
416,0
417,0
418,21
419,5
420,1
421,2
422,0
423,14
424,17
425,17
426,7
427,5
428,3
429,16
430,7
431,7
432,1
433,0
434,5
435,10
436,16
437,21
438,13
439,0
440,15
441,0
442,15
443,1
444,7
445,7
446,13
447,20
448,7
449,7
450,3
451,3
452,16
453,0
454,13
455,13
456,16
457,13
458,13
459,4
460,2
461,13
462,10
463,7
464,10
465,11
466,0
467,2
468,7
469,4
470,0
471,13
472,0
473,2
474,16
475,2
476,4
477,16
478,0
479,17
480,3
481,18
482,7
483,5
484,17
485,13
486,3
487,22
488,5
489,22
490,10
491,1
492,7
493,3
494,9
495,15
496,7
497,4
498,1
499,16
500,15
501,7
502,2
503,10
504,2
505,1
506,4
507,16
508,10
509,13
510,10
511,17
512,3
513,17
514,16
515,5
516,21
517,7
518,0
519,13
520,4
521,14
522,3
523,22
524,7
525,16
526,22
527,5
528,4
529,0
530,3
531,5
532,2
533,17
534,14
535,17
536,9
537,4
538,13
539,0
540,10
541,2
542,15
543,7
544,15
545,1
546,1
547,15
548,1
549,2
550,10
551,7
552,10
553,15
554,8
555,7
556,5
557,5
558,17
559,22
560,15
561,4
562,2
563,13
564,5
565,17
566,13
567,10
568,7
569,10
570,10
571,10
572,15
573,17
574,13
575,0
576,17
577,5
578,15
579,3
580,1
581,8
582,7
583,18
584,10
585,4
586,15
587,10
588,1
589,0
590,10
591,20
592,3
593,1
594,7
595,19
596,2
597,2
598,7
599,0
600,19
601,17
602,15
603,10
604,0
605,16
606,13
607,5
608,4
609,5
610,4
611,17
612,16
613,4
614,17
615,3
616,16
617,16
618,17
619,16
620,3
621,2
622,15
623,4
624,21
625,16
626,17
627,2
628,17
629,2
630,7
631,17
632,4
633,3
634,0
635,2
636,7
637,0
638,10
639,0
640,13
641,5
642,13
643,21
644,7
645,16
646,16
647,10
648,16
649,16
650,5
651,15
652,3
653,1
654,10
655,2
656,3
657,16
658,3
659,1
660,0
661,5
662,10
663,16
664,15
665,5
666,7
667,13
668,3
669,7
670,5
671,16
672,3
673,16
674,4
675,16
676,7
677,22
678,15
679,2
680,7
681,7
682,4
683,1
684,0
685,0
686,2
687,7
688,10
689,10
690,3
691,13
692,3
693,13
694,14
695,0
696,4
697,9
698,5
699,13
700,15
701,5
702,3
703,4
704,7
705,7
706,1
707,0
708,1
709,13
710,15
711,3
712,1
713,7
714,5
715,17
716,5
717,16
718,4
719,8
720,17
721,3
722,10
723,15
724,16
725,4
726,3
727,13
728,0
729,7
730,15
731,2
732,2
733,21
734,2
735,10
736,1
737,4
738,7
739,2
740,3
741,8
742,5
743,16
744,17
745,5
746,13
747,0
748,10
749,1
750,15
751,13
752,4
753,8
754,0
755,0
756,2
757,10
758,15
759,17
760,13
761,17
762,2
763,13
764,2
765,10
766,2
767,20
768,3
769,15
770,0
771,2
772,13
773,3
774,16
775,0
776,10
777,16
778,16
779,17
780,15
781,0
782,4
783,17
784,15
785,13
786,1
787,7
788,10
789,16
790,3
791,16
792,8
793,13
794,0
795,22
796,10
797,4
798,0
799,2
800,10
801,1
802,15
803,0
804,17
805,4
806,3
807,22
808,3
809,5
810,10
811,17
812,3
813,3
814,4
815,1
816,7
817,15
818,5
819,1
820,4
821,5
822,3
823,1
824,7
825,3
826,5
827,1
828,15
829,1
830,16
831,0
832,0
833,4
834,2
835,0
836,4
837,3
838,0
839,10
840,10
841,10
842,10
843,1
844,0
845,5
846,10
847,13
848,2
849,14
850,17
851,3
852,3
853,1
854,2
855,2
856,7
857,2
858,21
859,7
860,0
861,5
862,14
863,4
864,10
865,0
866,4
867,13
868,4
869,3
870,3
871,1
872,22
873,2
874,17
875,13
876,15
877,4
878,5
879,2
880,3
881,1
882,7
883,20
884,13
885,17
886,17
887,0
888,3
889,17
890,11
891,1
892,4
893,10
894,3
895,2
896,2
897,2
898,13
899,0
900,4
901,15
902,13
903,16
904,2
905,4
906,10
907,10
908,4
909,10
910,16
911,7
912,4
913,5
914,15
915,1
916,7
917,10
918,17
919,7
920,5
921,2
922,10
923,13
924,10
925,5
926,7
927,3
928,15
929,5
930,16
931,1
932,5
933,5
934,3
935,10
936,16
937,5
938,0
939,17
940,4
941,14
942,8
943,3
944,5
945,2
946,1
947,13
948,1
949,1
950,15
951,3
952,16
953,2
954,1
955,7
956,2
957,17
958,14
959,2
960,2
961,5
962,1
963,10
964,7
965,10
966,15
967,15
968,8
969,22
970,3
971,13
972,7
973,16
974,2
975,20
976,2
977,16
978,18
979,0
980,1
981,1
982,17
983,13
984,9
985,3
986,13
987,1
988,16
989,5
990,13
991,1
992,10
993,4
994,15
995,0
996,10
997,13
998,1
999,15
1000,4
1001,16
1002,5
1003,16
1004,10
1005,9
1006,17
1007,2
1008,17
1009,10
1010,1
1011,13
1012,13
1013,17
1014,3
1015,7
1016,22
1017,16
1018,1
1019,10
1020,15
1021,4
1022,5
1023,2
1024,10
1025,16
1026,16
1027,10
1028,7
1029,4
1030,7
1031,1
1032,13
1033,0
1034,0
1035,4
1036,10
1037,13
1038,1
1039,0
1040,10
1041,3
1042,7
1043,22
1044,5
1045,1
1046,7
1047,17
1048,2
1049,13
1050,2
1051,10
1052,13
1053,17
1054,4
1055,5
1056,22
1057,10
1058,1
1059,3
1060,5
1061,16
1062,13
1063,10
1064,10
1065,1
1066,13
1067,14
1068,1
1069,14
1070,3
1071,5
1072,17
1073,5
1074,10
1075,1
1076,3
1077,8
1078,15
1079,5
1080,10
1081,22
1082,17
1083,17
1084,15
1085,1
1086,5
1087,4
1088,2
1089,13
1090,7
1091,16
1092,2
1093,2
1094,2
1095,3
1096,5
1097,15
1098,2
1099,17
1100,3
1101,4
1102,13
1103,16
1104,2
1105,16
1106,13
1107,7
1108,10
1109,2
1110,16
1111,17
1112,0
1113,13
1114,0
1115,7
1116,5
1117,5
1118,15
1119,20
1120,0
1121,0
1122,13
1123,15
1124,2
1125,14
1126,11
1127,4
1128,2
1129,15
1130,1
1131,1
1132,20
1133,10
1134,17
1135,2
1136,22
1137,5
1138,1
1139,15
1140,0
1141,3
1142,7
1143,1
1144,13
1145,1
1146,16
1147,13
1148,5
1149,1
1150,10
1151,17
1152,10
1153,17
1154,1
1155,9
1156,1
1157,10
1158,2
1159,0
1160,4
1161,13
1162,2
1163,1
1164,4
1165,17
1166,2
1167,5
1168,16
1169,15
1170,15
1171,22
1172,3
1173,13
1174,13
1175,3
1176,5
1177,7
1178,16
1179,14
1180,16
1181,0
1182,15
1183,17
1184,15
1185,5
1186,17
1187,7
1188,4
1189,14
1190,3
1191,16
1192,15
1193,0
1194,1
1195,17
1196,0
1197,10
1198,15
1199,17
1200,13
1201,2
1202,7
1203,16
1204,2
1205,3
1206,19
1207,13
1208,7
1209,15
1210,3
1211,5
1212,8
1213,0
1214,14
1215,15
1216,9
1217,0
1218,16
1219,1
1220,2
1221,15
1222,10
1223,17
1224,17
1225,1
1226,7
1227,0
1228,10
1229,17
1230,5
1231,2
1232,14
1233,7
1234,7
1235,7
1236,2
1237,2
1238,10
1239,10
1240,16
1241,16
1242,0
1243,1
1244,2
1245,16
1246,10
1247,17
1248,0
1249,13
1250,0
1251,22
1252,0
1253,10
1254,5
1255,13
1256,2
1257,4
1258,1
1259,4
1260,2
1261,0
1262,17
1263,3
1264,0
1265,13
1266,16
1267,10
1268,13
1269,16
1270,21
1271,17
1272,0
1273,8
1274,21
1275,16
1276,13
1277,4
1278,16
1279,15
1280,2
1281,20
1282,0
1283,4
1284,3
1285,17
1286,0
1287,14
1288,13
1289,3
1290,7
1291,17
1292,16
1293,5
1294,5
1295,16
1296,13
1297,16
1298,22
1299,21
1300,0
1301,7
1302,1
1303,1
1304,13
1305,7
1306,20
1307,0
1308,2
1309,13
1310,7
1311,3
1312,7
1313,1
1314,2
1315,1
1316,1
1317,4
1318,5
1319,16
1320,14
1321,15
1322,2
1323,3
1324,17
1325,7
1326,2
1327,13
1328,16
1329,15
1330,15
1331,4
1332,2
1333,17
1334,11
1335,21
1336,1
1337,22
1338,4
1339,17
1340,10
1341,17
1342,2
1343,17
1344,5
1345,17
1346,10
1347,2
1348,15
1349,4
1350,7
1351,5
1352,17
1353,16
1354,3
1355,4
1356,17
1357,3
1358,20
1359,20
1360,13
1361,2
1362,2
1363,17
1364,3
1365,4
1366,4
1367,10
1368,5
1369,10
1370,15
1371,15
1372,17
1373,13
1374,3
1375,9
1376,0
1377,7
1378,7
1379,15
1380,4
1381,17
1382,10
1383,13
1384,5
1385,3
1386,16
1387,4
1388,21
1389,7
1390,5
1391,13
1392,17
1393,10
1394,15
1395,7
1396,16
1397,5
1398,21
1399,16
1400,7
1401,5
1402,3
1403,15
1404,0
1405,9
1406,10
1407,0
1408,2
1409,2
1410,17
1411,3
1412,8
1413,0
1414,3
1415,17
1416,1
1417,16
1418,13
1419,3
1420,18
1421,13
1422,0
1423,17
1424,10
1425,3
1426,17
1427,17
1428,10
1429,13
1430,7
1431,5
1432,5
1433,7
1434,3
1435,17
1436,7
1437,4
1438,17
1439,10
1440,7
1441,16
1442,1
1443,16
1444,3
1445,17
1446,16
1447,3
1448,0
1449,4
1450,5
1451,1
1452,7
1453,19
1454,2
1455,5
1456,12
1457,16
1458,3
1459,2
1460,19
1461,16
1462,13
1463,15
1464,2
1465,12
1466,13
1467,3
1468,7
1469,15
1470,22
1471,13
1472,17
1473,7
1474,17
1475,14
1476,7
1477,15
1478,16
1479,2
1480,4
1481,15
1482,0
1483,7
1484,0
1485,7
1486,2
1487,2
1488,0
1489,14
1490,16
1491,3
1492,13
1493,2
1494,3
1495,10
1496,16
1497,16
1498,16
1499,1
1500,20
1501,0
1502,1
1503,0
1504,0
1505,7
1506,5
1507,13
1508,13
1509,0
1510,15
1511,4
1512,13
1513,10
1514,10
1515,3
1516,7
1517,21
1518,2
1519,5
1520,16
1521,0
1522,15
1523,5
1524,1
1525,7
1526,4
1527,7
1528,17
1529,13
1530,15
1531,15
1532,1
1533,17
1534,7
1535,1
1536,2
1537,10
1538,2
1539,15
1540,11
1541,17
1542,4
1543,10
1544,15
1545,4
1546,2
1547,13
1548,13
1549,4
1550,1
1551,2
1552,5
1553,15
1554,3
1555,2
1556,10
1557,10
1558,15
1559,16
1560,4
1561,17
1562,2
1563,2
1564,3
1565,1
1566,16
1567,10
1568,14
1569,17
1570,11
1571,0
1572,5
1573,17
1574,5
1575,19
1576,7
1577,10
1578,1
1579,2
1580,16
1581,13
1582,16
1583,16
1584,0
1585,2
1586,7
1587,16
1588,2
1589,4
1590,2
1591,17
1592,0
1593,7
1594,10
1595,10
1596,3
1597,5
1598,22
1599,7
1600,3
1601,1
1602,5
1603,4
1604,13
1605,21
1606,22
1607,2
1608,16
1609,16
1610,15
1611,0
1612,1
1613,1
1614,3
1615,16
1616,20
1617,13
1618,10
1619,5
1620,7
1621,4
1622,8
1623,5
1624,21
1625,13
1626,13
1627,5
1628,4
1629,10
1630,1
1631,3
1632,17
1633,17
1634,13
1635,2
1636,16
1637,15
1638,17
1639,0
1640,16
1641,10
1642,17
1643,7
1644,16
1645,13
1646,17
1647,15
1648,3
1649,3
1650,7
1651,0
1652,5
1653,2
1654,0
1655,13
1656,0
1657,7
1658,5
1659,16
1660,15
1661,14
1662,10
1663,13
1664,4
1665,10
1666,13
1667,1
1668,7
1669,8
1670,21
1671,2
1672,7
1673,5
1674,10
1675,17
1676,15
1677,5
1678,13
1679,3
1680,13
1681,3
1682,15
1683,16
1684,4
1685,2
1686,4
1687,4
1688,0
1689,15
1690,4
1691,7
1692,9
1693,13
1694,8
1695,1
1696,3
1697,5
1698,7
1699,7
1700,7
1701,0
1702,0
1703,1
1704,1
1705,22
1706,13
1707,4
1708,4
1709,7
1710,10
1711,7
1712,16
1713,5
1714,7
1715,2
1716,10
1717,0
1718,15
1719,16
1720,3
1721,1
1722,7
1723,16
1724,3
1725,5
1726,3
1727,16
1728,4
1729,13
1730,22
1731,17
1732,2
1733,9
1734,7
1735,7
1736,4
1737,7
1738,13
1739,3
1740,0
1741,17
1742,17
1743,4
1744,1
1745,17
1746,13
1747,0
1748,3
1749,16
1750,17
1751,14
1752,16
1753,16
1754,3
1755,11
1756,1
1757,15
1758,16
1759,17
1760,4
1761,4
1762,10
1763,14
1764,13
1765,5
1766,10
1767,0
1768,3
1769,10
1770,15
1771,4
1772,3
1773,2
1774,11
1775,16
1776,2
1777,3
1778,2
1779,3
1780,16
1781,11
1782,16
1783,2
1784,17
1785,5
1786,2
1787,17
1788,17
1789,10
1790,3
1791,15
1792,10
1793,2
1794,3
1795,14
1796,1
1797,2
1798,13
1799,4
1800,13
1801,5
1802,16
1803,14
1804,2
1805,4
1806,7
1807,10
1808,1
1809,16
1810,15
1811,10
1812,17
1813,10
1814,10
1815,16
1816,14
1817,4
1818,7
1819,16
1820,13
1821,15
1822,13
1823,5
1824,13
1825,10
1826,17
1827,2
1828,4
1829,15
1830,15
1831,11
1832,16
1833,0
1834,10
1835,10
1836,7
1837,1
1838,1
1839,15
1840,15
1841,13
1842,5
1843,1
1844,1
1845,3
1846,7
1847,0
1848,3
1849,1
1850,2
1851,17
1852,4
1853,16
1854,0
1855,0
1856,16
1857,5
1858,16
1859,8
1860,1
1861,13
1862,2
1863,3
1864,1
1865,5
1866,4
1867,2
1868,17
1869,16
1870,8
1871,3
1872,10
1873,7
1874,17
1875,17
1876,4
1877,3
1878,5
1879,13
1880,7
1881,17
1882,2
1883,15
1884,7
1885,16
1886,5
1887,19
1888,5
1889,2
1890,3
1891,16
1892,1
1893,17
1894,7
1895,3
1896,1
1897,10
1898,5
1899,7
1900,1
1901,15
1902,7
1903,7
1904,3
1905,10
1906,7
1907,12
1908,4
1909,7
1910,13
1911,4
1912,16
1913,8
1914,0
1915,5
1916,16
1917,17
1918,4
1919,0
1920,15
1921,5
1922,0
1923,10
1924,22
1925,13
1926,3
1927,1
1928,5
1929,1
1930,16
1931,10
1932,5
1933,7
1934,4
1935,4
1936,7
1937,17
1938,2
1939,13
1940,0
1941,13
1942,4
1943,2
1944,15
1945,5
1946,17
1947,17
1948,7
1949,2
1950,18
1951,3
1952,1
1953,4
1954,16
1955,7
1956,2
1957,15
1958,16
1959,5
1960,22
1961,10
1962,4
1963,5
1964,7
1965,18
1966,1
1967,17
1968,7
1969,13
1970,10
1971,3
1972,10
1973,2
1974,16
1975,17
1976,7
1977,14
1978,17
1979,7
1980,17
1981,16
1982,0
1983,16
1984,16
1985,7
1986,10
1987,1
1988,7
1989,14
1990,15
1991,7
1992,5
1993,7
1994,17
1995,16
1996,4
1997,8
1998,13
1999,4
2000,13
2001,3
2002,2
2003,12
2004,11
2005,15
2006,8
2007,15
2008,4
2009,4
2010,3
2011,15
2012,0
2013,5
2014,5
2015,2
2016,17
2017,17
2018,18
2019,5
2020,0
2021,5
2022,2
2023,2
2024,4
2025,15
2026,16
2027,13
2028,17
2029,10
2030,4
2031,10
2032,3
2033,1
2034,7
2035,2
2036,10
2037,4
2038,11
2039,0
2040,15
2041,7
2042,13
2043,3
2044,16
2045,7
2046,4
2047,7
2048,2
2049,16
2050,4
2051,13
2052,7
2053,0
2054,7
2055,4
2056,5
2057,16
2058,1
2059,13
2060,5
2061,15
2062,3
2063,4
2064,5
2065,13
2066,2
2067,3
2068,10
2069,7
2070,2
2071,22
2072,22
2073,13
2074,15
2075,22
2076,13
2077,20
2078,5
2079,1
2080,13
2081,7
2082,16
2083,17
2084,3
2085,13
2086,4
2087,1
2088,1
2089,21
2090,9
2091,0
2092,1
2093,13
2094,5
2095,15
2096,15
2097,0
2098,13
2099,15
2100,16
2101,3
2102,16
2103,4
2104,0
2105,13
2106,5
2107,15
2108,2
2109,2
2110,3
2111,7
2112,5
2113,10
2114,13
2115,1
2116,16
2117,17
2118,1
2119,15
2120,16
2121,7
2122,16
2123,14
2124,17
2125,7
2126,1
2127,20
2128,5
2129,4
2130,2
2131,0
2132,11
2133,16
2134,0
2135,1
2136,15
2137,13
2138,4
2139,1
2140,5
2141,10
2142,3
2143,10
2144,10
2145,14
2146,1
2147,16
2148,15
2149,6
2150,13
2151,7
2152,3
2153,1
2154,7
2155,5
2156,5
2157,16
2158,1
2159,4
2160,11
2161,15
2162,16
2163,2
2164,2
2165,10
2166,10
2167,22
2168,0
2169,1
2170,5
2171,10
2172,2
2173,13
2174,7
2175,0
2176,13
2177,4
2178,17
2179,1
2180,0
2181,4
2182,7
2183,3
2184,4
2185,7
2186,1
2187,0
2188,7
2189,16
2190,16
2191,21
2192,2
2193,4
2194,4
2195,2
2196,0
2197,4
2198,1
2199,10
2200,7
2201,0
2202,3
2203,15
2204,2
2205,1
2206,0
2207,4
2208,0
2209,17
2210,0
2211,22
2212,15
2213,7
2214,2
2215,21
2216,17
2217,11
2218,7
2219,4
2220,13
2221,10
2222,21
2223,7
2224,3
2225,5
2226,4
2227,10
2228,2
2229,2
2230,3
2231,0
2232,7
2233,4
2234,16
2235,13
2236,2
2237,8
2238,0
2239,16
2240,10
2241,3
2242,0
2243,22
2244,0
2245,20
2246,13
2247,5
2248,1
2249,5
2250,2
2251,14
2252,5
2253,0
2254,3
2255,17
2256,7
2257,7
2258,4
2259,0
2260,17
2261,0
2262,6
2263,3
2264,12
2265,2
2266,1
2267,7
2268,3
2269,1
2270,14
2271,2
2272,16
2273,8
2274,20
2275,10
2276,7
2277,10
2278,0
2279,15
2280,4
2281,15
2282,0
2283,5
2284,7
2285,5
2286,7
2287,3
2288,8
2289,20
2290,7
2291,2
2292,13
2293,14
2294,10
2295,5
2296,1
2297,3
2298,20
2299,1
2300,16
2301,4
2302,0
2303,13
2304,21
2305,15
2306,16
2307,13
2308,10
2309,15
2310,0
2311,16
2312,16
2313,3
2314,15
2315,17
2316,10
2317,1
2318,16
2319,2
2320,2
2321,7
2322,0
2323,3
2324,14
2325,15
2326,0
2327,16
2328,2
2329,0
2330,4
2331,2
2332,1
2333,4
2334,0
2335,3
2336,10
2337,3
2338,7
2339,5
2340,7
2341,16
2342,9
2343,13
2344,7
2345,2
2346,16
2347,0
2348,0
2349,7
2350,21
2351,5
2352,3
2353,15
2354,15
2355,5
2356,7
2357,5
2358,0
2359,1
2360,2
2361,4
2362,16
2363,1
2364,15
2365,21
2366,0
2367,7
2368,14
2369,4
2370,0
2371,19
2372,16
2373,4
2374,10
2375,2
2376,1
2377,20
2378,1
2379,10
2380,8
2381,7
2382,14
2383,13
2384,5
2385,13
2386,18
2387,7
2388,3
2389,17
2390,16
2391,3
2392,13
2393,3
2394,9
2395,2
2396,4
2397,2
2398,16
2399,3
2400,1
2401,1
2402,0
2403,10
2404,17
2405,22
2406,15
2407,10
2408,3
2409,0
2410,2
2411,4
2412,5
2413,7
2414,21
2415,13
2416,15
2417,17
2418,0
2419,4
2420,10
2421,1
2422,5
2423,15
2424,16
2425,5
2426,5
2427,18
2428,0
2429,13
2430,13
2431,4
2432,5
2433,16
2434,16
2435,0
2436,13
2437,17
2438,11
2439,2
2440,2
2441,16
2442,0
2443,5
2444,0
2445,16
2446,17
2447,4
2448,10
2449,9
2450,2
2451,0
2452,10
2453,0
2454,10
2455,1
2456,0
2457,16
2458,4
2459,5
2460,1
2461,17
2462,13
2463,4
2464,0
2465,17
2466,15
2467,4
2468,16
2469,8
2470,16
2471,2
2472,16
2473,15
2474,1
2475,10
2476,15
2477,4
2478,14
2479,0
2480,16
2481,17
2482,17
2483,17
2484,22
2485,4
2486,17
2487,0
2488,0
2489,16
2490,4
2491,3
2492,5
2493,15
2494,1
2495,1
2496,5
2497,1
2498,10
2499,16
2500,17
2501,1
2502,13
2503,3
2504,7
2505,5
2506,10
2507,16
2508,4
2509,10
2510,16
2511,3
2512,0
2513,1
2514,15
2515,5
2516,15
2517,15
2518,4
2519,12
2520,13
2521,13
2522,0
2523,4
2524,17
2525,3
2526,16
2527,8
2528,16
2529,5
2530,8
2531,10
2532,13
2533,0
2534,16
2535,7
2536,1
2537,15
2538,15
2539,7
2540,3
2541,10
2542,13
2543,13
2544,13
2545,7
2546,16
2547,10
2548,10
2549,9
2550,10
2551,4
2552,10
2553,10
2554,7
2555,2
2556,2
2557,0
2558,13
2559,14
2560,15
2561,2
2562,4
2563,4
2564,1
2565,10
2566,13
2567,18
2568,0
2569,17
2570,3
2571,16
2572,3
2573,16
2574,3
2575,15
2576,4
2577,0
2578,0
2579,4
2580,0
2581,1
2582,9
2583,16
2584,17
2585,1
2586,13
2587,2
2588,16
2589,15
2590,16
2591,1
2592,13
2593,21
2594,5
2595,10
2596,17
2597,2
2598,11
2599,4
2600,5
2601,4
2602,16
2603,0
2604,17
2605,2
2606,16
2607,1
2608,2
2609,1
2610,15
2611,14
2612,0
2613,10
2614,5
2615,0
2616,10
2617,16
2618,10
2619,4
2620,1
2621,21
2622,0
2623,16
2624,17
2625,20
2626,0
2627,19
2628,17
2629,16
2630,4
2631,4
2632,22
2633,15
2634,16
2635,17
2636,0
2637,14
2638,5
2639,1
2640,10
2641,0
2642,3
2643,2
2644,5
2645,13
2646,3
2647,7
2648,16
2649,2
2650,7
2651,16
2652,16
2653,5
2654,11
2655,5
2656,16
2657,5
2658,0
2659,15
2660,7
2661,0
2662,1
2663,1
2664,2
2665,10
2666,1
2667,8
2668,5
2669,0
2670,22
2671,4
2672,10
2673,11
2674,3
2675,13
2676,0
2677,1
2678,7
2679,7
2680,2
2681,2
2682,2
2683,15
2684,2
2685,7
2686,17
2687,17
2688,3
2689,1
2690,2
2691,3
2692,16
2693,1
2694,1
2695,4
2696,0
2697,5
2698,14
2699,7
2700,7
2701,0
2702,17
2703,4
2704,2
2705,7
2706,16
2707,10
2708,0
2709,10
2710,10
2711,8
2712,13
2713,7
2714,1
2715,4
2716,17
2717,16
2718,7
2719,21
2720,16
2721,10
2722,9
2723,7
2724,4
2725,3
2726,13
2727,4
2728,4
2729,7
2730,10
2731,0
2732,0
2733,5
2734,7
2735,15
2736,13
2737,3
2738,16
2739,10
2740,3
2741,3
2742,14
2743,17
2744,4
2745,5
2746,10
2747,1
2748,16
2749,5
2750,5
2751,14
2752,13
2753,21
2754,13
2755,4
2756,5
2757,2
2758,14
2759,17
2760,0
2761,11
2762,17
2763,1
2764,10
2765,16
2766,7
2767,3
2768,9
2769,10
2770,16
2771,1
2772,2
2773,8
2774,17
2775,1
2776,4
2777,13
2778,17
2779,5
2780,3
2781,3
2782,2
2783,3
2784,16
2785,10
2786,14
2787,0
2788,13
2789,13
2790,7
2791,11
2792,2
2793,17
2794,15
2795,7
2796,4
2797,1
2798,4
2799,0
2800,3
2801,22
2802,8
2803,21
2804,5
2805,0
2806,1
2807,17
2808,16
2809,7
2810,17
2811,17
2812,10
2813,5
2814,13
2815,0
2816,2
2817,0
2818,3
2819,1
2820,5
2821,16
2822,2
2823,13
2824,17
2825,8
2826,0
2827,3
2828,2
2829,0
2830,14
2831,0
2832,1
2833,3
2834,7
2835,20
2836,3
2837,4
2838,0
2839,13
2840,17
2841,17
2842,3
2843,4
2844,2
2845,10
2846,7
2847,7
2848,7
2849,7
2850,13
2851,3
2852,16
2853,16
2854,10
2855,7
2856,2
2857,9
2858,2
2859,7
2860,7
2861,13
2862,15
2863,13
2864,1
2865,13
2866,5
2867,16
2868,7
2869,4
2870,7
2871,17
2872,2
2873,20
2874,13
2875,10
2876,2
2877,5
2878,3
2879,2
2880,7
2881,10
2882,3
2883,4
2884,16
2885,11
2886,15
2887,0
2888,3
2889,22
2890,15
2891,0
2892,13
2893,11
2894,16
2895,2
2896,17
2897,3
2898,2
2899,2
2900,5
2901,15
2902,7
2903,7
2904,3
2905,17
2906,16
2907,7
2908,5
2909,10
2910,7
2911,10
2912,15
2913,15
2914,1
2915,2
2916,17
2917,16
2918,2
2919,21
2920,1
2921,3
2922,1
2923,5
2924,17
2925,7
2926,3
2927,10
2928,2
2929,17
2930,0
2931,13
2932,11
2933,16
2934,5
2935,10
2936,15
2937,21
2938,17
2939,0
2940,21
2941,15
2942,5
2943,11
2944,18
2945,0
2946,16
2947,10
2948,17
2949,1
2950,22
2951,6
2952,10
2953,17
2954,1
2955,10
2956,7
2957,0
2958,4
2959,16
2960,1
2961,7
2962,4
2963,13
2964,16
2965,7
2966,0
2967,1
2968,15
2969,16
2970,8
2971,10
2972,3
2973,13
2974,2
2975,16
2976,4
2977,15
2978,13
2979,5
2980,3
2981,2
2982,3
2983,0
2984,16
2985,13
2986,3
2987,16
2988,4
2989,16
2990,3
2991,2
2992,17
2993,10
2994,7
2995,18
2996,17
2997,1
